STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
06,059,076102,1400000US06059076102,06059076102,761.02,CT,2396574,0,"POLYGON ((-117.897701 33.796130999999995, -117.895812 33.79613, -117.894252 33.796127, -117.89001400000001 33.792017, -117.889855 33.791874, -117.885949 33.788146, -117.882282 33.784058, -117.882079 33.783851, -117.882603 33.783272, -117.883772 33.782114, -117.88546 33.778949, -117.888117 33.773627, -117.889169 33.773939999999996, -117.88953000000001 33.774046999999996, -117.890654 33.774339999999995, -117.89175 33.774479, -117.894353 33.774479, -117.897433 33.774467, -117.897443 33.77663, -117.897367 33.778039, -117.897463 33.78172, -117.89748399999999 33.785291, -117.89750000000001 33.788917999999995, -117.897533 33.790101, -117.89760000000001 33.792505999999996, -117.897701 33.796130999999995))"
06,037,920313,1400000US06037920313,06037920313,9203.13,CT,2924280,0,"POLYGON ((-118.565259 34.378596, -118.562501 34.378247, -118.561067 34.378439, -118.558242 34.378685, -118.552567 34.379033, -118.546937 34.379338, -118.54672 34.376692999999996, -118.542202 34.376923, -118.541918 34.373244, -118.541586 34.369472, -118.539582 34.369606999999995, -118.539411 34.36638, -118.541279 34.364274, -118.542619 34.363867, -118.545407 34.363523, -118.54717 34.363379, -118.551088 34.364666, -118.55284499999999 34.36423, -118.55402699999999 34.36338, -118.555039 34.362431, -118.555285 34.362201, -118.555994 34.364201, -118.560855 34.371091, -118.565722 34.378698, -118.565259 34.378596))"
06,059,032003,1400000US06059032003,06059032003,320.03,CT,2228428,0,"POLYGON ((-117.67969 33.61418, -117.67813 33.61512, -117.6742 33.611979999999996, -117.6712 33.60839, -117.66954 33.60769, -117.66821 33.60768, -117.66553 33.60864, -117.66344 33.60931, -117.65839 33.60815, -117.65523 33.607189999999996, -117.65596 33.60277, -117.65738999999999 33.59852, -117.65813 33.597, -117.66196 33.59871, -117.66305 33.59899, -117.66517 33.598839999999996, -117.67011 33.60039, -117.67307 33.60049, -117.67474 33.59995, -117.67607 33.60517, -117.68130000000001 33.61342, -117.67969 33.61418))"
06,037,572301,1400000US06037572301,06037572301,5723.01,CT,816036,0,"POLYGON ((-118.225086 33.825476, -118.222283 33.825385, -118.2167 33.825237, -118.21564000000001 33.825351, -118.215574 33.825129, -118.215429 33.824345, -118.213079 33.824296, -118.2111 33.823799, -118.211091 33.818906, -118.213288 33.818908, -118.215453 33.818917, -118.21544 33.821957, -118.217748 33.821953, -118.219456 33.821951999999996, -118.22142 33.817298, -118.221443 33.811665, -118.222442 33.811879, -118.224504 33.821568, -118.224576 33.824287999999996, -118.224576 33.824380999999995, -118.225086 33.825476))"
06,013,343003,1400000US06013343003,06013343003,3430.03,CT,5857328,0,"POLYGON ((-122.049916 37.88534, -122.048985 37.886148, -122.045086 37.885388999999996, -122.041535 37.885649, -122.039988 37.884912, -122.036996 37.885964, -122.033171 37.887159, -122.02600699999999 37.889995, -122.027136 37.890136999999996, -122.029376 37.889877, -122.034771 37.892379, -122.034044 37.893394, -122.032781 37.894182, -122.03231099999999 37.897043, -122.030314 37.899331, -122.030302 37.900765, -122.033351 37.902011, -122.033373 37.903424, -122.029572 37.902423999999996, -122.02717200000001 37.901024, -122.025594 37.900593, -122.024359 37.900335, -122.017427 37.898064, -122.01228 37.896322, -122.010684 37.8949, -122.00876 37.894141, -122.00832 37.894494, -122.00459599999999 37.893329, -122.003844 37.892165999999996, -122.003912 37.892125, -122.013387 37.886517, -122.024773 37.880704, -122.025796 37.879528, -122.028151 37.879352, -122.026937 37.876539, -122.027633 37.875296, -122.031401 37.876317, -122.03174 37.875547, -122.03383 37.875864, -122.034629 37.875954, -122.03576699999999 37.872687, -122.03646 37.872279, -122.040655 37.869819, -122.040902 37.869665999999995, -122.043883 37.873794, -122.049045 37.879366999999995, -122.048937 37.880074, -122.049183 37.883246, -122.049273 37.884223999999996, -122.050034 37.885276999999995, -122.049916 37.88534))"
06,001,451101,1400000US06001451101,06001451101,4511.01,CT,552431239,5503316,"POLYGON ((-121.802276 37.629466, -121.801506 37.635036, -121.80113 37.635518, -121.79911899999999 37.636918, -121.797659 37.637532, -121.79615 37.639766, -121.789506 37.644469, -121.788401 37.645148, -121.78581 37.646617, -121.784132 37.647639, -121.78353899999999 37.648108, -121.783253 37.648500999999996, -121.783014 37.648691, -121.783012 37.645331999999996, -121.782881 37.645278, -121.782653 37.64519, -121.768075 37.645195, -121.768095 37.645319, -121.768099 37.653816, -121.768068 37.65663, -121.761169 37.656617, -121.749937 37.656591999999996, -121.749703 37.661988, -121.74972199999999 37.670018999999996, -121.747967 37.668859999999995, -121.742411 37.665327999999995, -121.719109 37.665003, -121.718943 37.665, -121.71879 37.67977, -121.71878 37.679853, -121.718682 37.681106, -121.718592 37.694423, -121.71807 37.696943, -121.718795 37.700207, -121.722954 37.706514, -121.723874 37.709128, -121.72436 37.710601, -121.724279 37.717009999999995, -121.724166 37.722331, -121.724163 37.722414, -121.724238 37.726917, -121.723966 37.738974999999996, -121.723165 37.741593, -121.725242 37.744378, -121.72561 37.746189, -121.726525 37.74736, -121.731925 37.750201, -121.735129 37.755158, -121.73652 37.762352, -121.734905 37.765632, -121.733131 37.766951999999996, -121.734618 37.7687, -121.73544 37.770626, -121.73928 37.772121999999996, -121.697169 37.782692, -121.670362 37.789426999999996, -121.666262 37.790427, -121.634472 37.796996, -121.623307 37.800118999999995, -121.619362 37.801221999999996, -121.577005 37.811527, -121.556997 37.816488, -121.557038 37.815988, -121.556959 37.794734, -121.55703199999999 37.794733, -121.55666099999999 37.756107, -121.55714499999999 37.746607999999995, -121.556959 37.743051, -121.557034 37.707704, -121.556958 37.703581, -121.556957 37.664226, -121.556857 37.635531, -121.556655 37.542732, -121.550454 37.539332, -121.548355 37.535931999999995, -121.546854 37.535032, -121.545754 37.532531999999996, -121.54328 37.531593, -121.541833 37.530215, -121.539425 37.529584, -121.537079 37.529751999999995, -121.53619 37.52908, -121.533616 37.528887, -121.529897 37.527048, -121.528817 37.528059999999996, -121.527894 37.527387, -121.523862 37.526212, -121.522328 37.524705, -121.519134 37.524446999999995, -121.516749 37.525512, -121.513674 37.524758, -121.511509 37.525075, -121.50788299999999 37.524774, -121.506368 37.525549, -121.50340299999999 37.525604, -121.501475 37.525003, -121.498268 37.522427, -121.49958 37.52014, -121.502371 37.51847, -121.49994 37.516242, -121.49987 37.515108, -121.497232 37.512463, -121.49667600000001 37.509211, -121.495382 37.508133, -121.496017 37.504937999999996, -121.493183 37.502421, -121.489381 37.502142, -121.486593 37.501388, -121.482065 37.501439, -121.48074 37.499777, -121.479362 37.496483999999995, -121.475897 37.495272, -121.473761 37.492777, -121.470938 37.491183, -121.469214 37.48936, -121.471198 37.485034, -121.47106 37.483317, -121.471925 37.481783, -121.47264799999999 37.482169999999996, -121.47295199999999 37.482333, -121.564355 37.482433, -121.670399 37.48274, -121.671262 37.483841999999996, -121.671606 37.486402, -121.672405 37.487347, -121.676714 37.48966, -121.67921 37.490023, -121.680865 37.489771, -121.682774 37.49048, -121.68394 37.491853, -121.687633 37.492729, -121.688683 37.496061999999995, -121.688173 37.497071999999996, -121.689355 37.500254999999996, -121.691144 37.501607, -121.690987 37.502938, -121.68863 37.504098, -121.68675 37.507393, -121.690969 37.508955, -121.692309 37.508161, -121.695171 37.509347, -121.698247 37.511986, -121.700467 37.513107, -121.700706 37.514123, -121.702435 37.515055, -121.70250899999999 37.51735, -121.702073 37.52019, -121.70115 37.522179, -121.701447 37.524953, -121.702282 37.526769, -121.700329 37.527298, -121.699519 37.528417999999995, -121.696399 37.529894, -121.693544 37.527862999999996, -121.692133 37.526232, -121.687652 37.52505, -121.686897 37.526348, -121.68437 37.52708, -121.683613 37.526564, -121.681221 37.526613999999995, -121.68270000000001 37.528938, -121.684763 37.53022, -121.685282 37.532346, -121.686943 37.533941999999996, -121.689571 37.538665, -121.691734 37.541011, -121.693157 37.544070999999995, -121.693701 37.546552999999996, -121.695747 37.550177, -121.697719 37.551432, -121.698067 37.552344999999995, -121.70066800000001 37.552958, -121.700797 37.556191, -121.703124 37.558209, -121.70752 37.559671, -121.71152599999999 37.564896999999995, -121.713687 37.564578, -121.71547799999999 37.566766, -121.71670499999999 37.567225, -121.719956 37.569271, -121.719873 37.571934, -121.719423 37.573312, -121.720772 37.574548, -121.721059 37.576862999999996, -121.72197 37.577587, -121.725572 37.577477, -121.727182 37.578652, -121.728271 37.580496, -121.731152 37.581565, -121.732294 37.58448, -121.736082 37.585069, -121.739876 37.587112, -121.742322 37.586589, -121.742324 37.587474, -121.746619 37.590379999999996, -121.750028 37.591091, -121.748493 37.594527, -121.750523 37.595977999999995, -121.75264 37.59868, -121.756469 37.600305999999996, -121.756085 37.600761999999996, -121.751233 37.601213, -121.757446 37.602516, -121.759112 37.603356, -121.764838 37.60432, -121.772366 37.606994, -121.777818 37.610499, -121.779836 37.614384, -121.77993000000001 37.616856999999996, -121.78269399999999 37.620559, -121.785064 37.623131, -121.785864 37.626031, -121.787891 37.627251, -121.794307 37.626256, -121.796165 37.626331, -121.79825 37.625997, -121.80174 37.628102, -121.803108 37.628644, -121.802276 37.629466))"
06,073,018609,1400000US06073018609,06073018609,186.09,CT,1315947,0,"POLYGON ((-117.322721 33.250341, -117.321958 33.251925, -117.31825 33.252803, -117.311961 33.257733, -117.311471 33.257413, -117.30714 33.254064, -117.310104 33.252975, -117.310111 33.252213999999995, -117.31019 33.249849, -117.30959899999999 33.249643, -117.308749 33.249018, -117.308733 33.24539, -117.309222 33.245317, -117.314587 33.245284999999996, -117.31709599999999 33.245298999999996, -117.31854799999999 33.245278, -117.322631 33.245356, -117.322721 33.250341))"
06,073,009505,1400000US06073009505,06073009505,95.05,CT,17622157,24725,"POLYGON ((-117.102682 32.831226, -117.10114 32.833686, -117.098037 32.838706, -117.097461 32.839957, -117.097253 32.841136999999996, -117.097259 32.841294999999995, -117.09500299999999 32.841358, -117.084199 32.84371, -117.081546 32.84464, -117.078071 32.846708, -117.071977 32.851452, -117.069349 32.853080999999996, -117.065811 32.854310999999996, -117.06380300000001 32.854638, -117.05972299999999 32.854571, -117.05290099999999 32.853544, -117.051755 32.853370999999996, -117.04758799999999 32.852743, -117.035802 32.850967, -117.032355 32.850014, -117.030596 32.849135, -117.028477 32.84756, -117.026381 32.844954, -117.023719 32.840261999999996, -117.023921 32.839842, -117.024891 32.838716999999995, -117.02652 32.837498, -117.02677299999999 32.837019999999995, -117.03668 32.83844, -117.038414 32.834103, -117.036605 32.832969999999996, -117.038173 32.831446, -117.04129 32.827574999999996, -117.046144 32.818937999999996, -117.04711499999999 32.818033, -117.048967 32.817263, -117.056063 32.817667, -117.056887 32.817648, -117.058994 32.817201, -117.062761 32.821798, -117.067345 32.827327, -117.069711 32.826029, -117.077414 32.825331999999996, -117.079055 32.825516, -117.080226 32.825874, -117.08412200000001 32.828117999999996, -117.087266 32.829328, -117.088481 32.829284, -117.094011 32.827165, -117.095856 32.82698, -117.097591 32.827208999999996, -117.103392 32.829283, -117.102682 32.831226))"
06,095,252915,1400000US06095252915,06095252915,2529.15,CT,14379173,25247,"POLYGON ((-121.96363 38.315726, -121.963273 38.316871, -121.96108 38.320048, -121.959067 38.322948, -121.958977 38.323301, -121.960095 38.325961, -121.953392 38.328542, -121.9516 38.328556, -121.951776 38.329567, -121.947523 38.329623, -121.94730000000001 38.32792, -121.942662 38.327794, -121.942544 38.328556999999996, -121.938248 38.328689, -121.937906 38.329535, -121.933842 38.329515, -121.933436 38.328129, -121.929487 38.327971999999995, -121.92942099999999 38.327954, -121.92134 38.337134999999996, -121.914597 38.337283, -121.906147 38.337225, -121.896986 38.337171999999995, -121.897092 38.315371999999996, -121.915464 38.315497, -121.915511 38.308247, -121.93385 38.308456, -121.933753 38.301300000000005, -121.947708 38.301671999999996, -121.947255 38.304463, -121.950497 38.304897, -121.951508 38.305831, -121.951397 38.308836, -121.95397 38.309115, -121.958565 38.311763, -121.961703 38.314558, -121.963831 38.314941999999995, -121.96363 38.315726))"
06,075,026002,1400000US06075026002,06075026002,260.02,CT,357872,0,"POLYGON ((-122.43180100000001 37.728249, -122.431294 37.72873, -122.43039 37.728547, -122.424199 37.728736, -122.423336 37.727792, -122.421847 37.724199, -122.423807 37.723690999999995, -122.42477099999999 37.722172, -122.428074 37.723591, -122.426912 37.725151, -122.432447 37.727637, -122.43180100000001 37.728249))"
06,005,000301,1400000US06005000301,06005000301,3.01,CT,195548208,259011,"POLYGON ((-121.027406 38.50354, -121.027472 38.508218, -121.027507 38.508292, -121.025538 38.508767999999996, -121.021124 38.509188, -121.01930899999999 38.508948, -121.017043 38.51045, -121.015019 38.511182999999996, -121.013133 38.513155, -121.011372 38.512465, -121.009509 38.514595, -121.009671 38.51755, -121.007539 38.519138999999996, -121.005307 38.519591999999996, -121.00173699999999 38.518961, -120.999941 38.518102999999996, -120.99735799999999 38.514996, -120.995008 38.513691, -120.99213 38.514571, -120.99010000000001 38.516152999999996, -120.98567299999999 38.516478, -120.98298299999999 38.515451999999996, -120.98010099999999 38.515161, -120.977672 38.515733999999995, -120.974374 38.515997999999996, -120.973363 38.516655, -120.970281 38.520810999999995, -120.968343 38.520997, -120.964569 38.520284, -120.957595 38.522768, -120.955541 38.522273999999996, -120.95418599999999 38.520976999999995, -120.952526 38.521031, -120.945733 38.523669999999996, -120.944374 38.525439999999996, -120.943563 38.527524, -120.941318 38.528602, -120.938962 38.527875, -120.937466 38.524775999999996, -120.93768399999999 38.523409, -120.93634 38.52093, -120.936416 38.519414, -120.934952 38.518751, -120.931725 38.518539, -120.92984 38.517801999999996, -120.927022 38.514953, -120.923827 38.516141999999995, -120.923344 38.518688999999995, -120.922068 38.519386999999995, -120.91920400000001 38.519687, -120.915463 38.520621, -120.910985 38.520496, -120.908755 38.523896, -120.905403 38.524311, -120.902862 38.530978, -120.90204800000001 38.531262999999996, -120.900041 38.530743, -120.895173 38.528237, -120.892839 38.528999, -120.891238 38.528289, -120.889988 38.526952, -120.889127 38.524612999999995, -120.887722 38.524449, -120.88506699999999 38.525071, -120.883627 38.525912, -120.880901 38.52916, -120.88066 38.530864, -120.881477 38.532537, -120.883723 38.535168, -120.883832 38.536255, -120.882426 38.537572, -120.87883 38.539139, -120.877836 38.539921, -120.876315 38.543271, -120.87359599999999 38.542468, -120.873612 38.538274, -120.870815 38.536184999999996, -120.86975 38.535858999999995, -120.864051 38.53526, -120.86300299999999 38.535973999999996, -120.86304799999999 38.540152, -120.862409 38.543329, -120.860929 38.543772, -120.857018 38.542598, -120.855935 38.543278, -120.855586 38.544838, -120.856561 38.546534, -120.856415 38.548051, -120.85518 38.549322, -120.852407 38.550498, -120.849605 38.550627, -120.847922 38.547050999999996, -120.848697 38.543348, -120.847346 38.540397, -120.847512 38.537414, -120.847317 38.530513, -120.84699 38.527758999999996, -120.847639 38.526004, -120.847474 38.523176, -120.84808 38.521159, -120.848835 38.513456999999995, -120.84875 38.507242999999995, -120.848098 38.505111, -120.84785 38.501425999999995, -120.848584 38.49247, -120.848541 38.491313, -120.846492 38.486458999999996, -120.844878 38.483309999999996, -120.844712 38.482541, -120.844824 38.481814, -120.850167 38.480729, -120.855 38.480261999999996, -120.858107 38.480605, -120.860532 38.480238, -120.86213599999999 38.4803, -120.863627 38.480658, -120.865247 38.480819, -120.865767 38.480669, -120.866814 38.480016, -120.867364 38.480089, -120.87208799999999 38.482143, -120.877355 38.482991999999996, -120.878152 38.483277, -120.87907899999999 38.483473, -120.880959 38.483818, -120.882239 38.484860999999995, -120.885041 38.482915999999996, -120.886599 38.481974, -120.887018 38.481775999999996, -120.887768 38.481555, -120.89027300000001 38.481155, -120.89343099999999 38.481159999999996, -120.897948 38.482445999999996, -120.901838 38.48486, -120.908742 38.485794999999996, -120.912616 38.485503, -120.922991 38.483993, -120.927914 38.482794, -120.931716 38.480968, -120.930939 38.478837999999996, -120.928673 38.477219, -120.92626 38.473465, -120.922222 38.470517, -120.918474 38.468453, -120.91787 38.467427, -120.917869 38.453154999999995, -120.90204800000001 38.450205, -120.89823200000001 38.449737, -120.89920000000001 38.446639, -120.899562 38.444753999999996, -120.899268 38.436955999999995, -120.90002 38.429713, -120.902134 38.427574, -120.900791 38.421921999999995, -120.900053 38.420601999999995, -120.900695 38.41778, -120.90155 38.415459999999996, -120.902562 38.414305999999996, -120.904611 38.410593999999996, -120.90785 38.406583999999995, -120.908419 38.404153, -120.908718 38.400802999999996, -120.908518 38.39832, -120.907232 38.395482, -120.906959 38.391270999999996, -120.906105 38.390194, -120.907505 38.38792, -120.909571 38.38181, -120.91023200000001 38.380538, -120.912555 38.37818, -120.916695 38.375304, -120.918678 38.37276, -120.919748 38.369895, -120.920943 38.368297999999996, -120.925888 38.364205999999996, -120.928775 38.360741999999995, -120.934983 38.354783999999995, -120.935774 38.354122, -120.941592 38.361573, -120.942928 38.362735, -120.944469 38.363476999999996, -120.959614 38.368722999999996, -120.960582 38.369118, -120.970076 38.374781999999996, -120.972659 38.375482999999996, -120.977927 38.375899, -120.980544 38.376467999999996, -120.988716 38.380365999999995, -121.004536 38.385371, -121.007804 38.386206, -121.00927899999999 38.38633, -121.023026 38.386556, -121.027226 38.386455, -121.02724 38.397686, -121.027242 38.412960999999996, -121.027285 38.480833, -121.02729099999999 38.481365, -121.02726200000001 38.489252, -121.02771 38.500068, -121.027406 38.50354))"
